osmid,y,x,street_count,highway,ref,geometry
104400264,40.4549806,-79.9953625,3,,,POINT (-79.9953625 40.4549806)
104400273,40.4552228,-79.9954668,3,,,POINT (-79.9954668 40.4552228)
104401076,40.4769068,-79.989012,1,,,POINT (-79.989012 40.4769068)
104401091,40.4763125,-79.9893329,3,,,POINT (-79.98933289999999 40.4763125)
104401875,40.4864932,-79.9726585,3,,,POINT (-79.97265849999999 40.4864932)
104402167,40.4792905,-79.9566742,4,,,POINT (-79.95667419999999 40.4792905)
104402179,40.4800095,-79.9576449,1,,,POINT (-79.95764490000001 40.4800095)
104402366,40.4784759,-79.9245459,3,,,POINT (-79.9245459 40.4784759)
104402421,40.4788081,-79.9252685,3,,,POINT (-79.9252685 40.4788081)
104402461,40.471727,-79.9136014,3,,,POINT (-79.9136014 40.471727)
104402480,40.4721902,-79.9132313,1,,,POINT (-79.91323130000001 40.4721902)
104403081,40.4539437,-79.9258366,3,,,POINT (-79.9258366 40.4539437)
104403094,40.4530881,-79.9253216,3,,,POINT (-79.9253216 40.4530881)
104439711,40.4458875,-79.9362049,1,,,POINT (-79.93620490000001 40.4458875)
104439940,40.4642767,-80.0066222,3,,,POINT (-80.0066222 40.4642767)
104440570,40.475764,-80.0042138,3,,,POINT (-80.0042138 40.475764)
104440657,40.4758709,-80.0031119,3,,,POINT (-80.00311189999999 40.4758709)
104442100,40.4179607,-80.0081333,4,,,POINT (-80.0081333 40.4179607)
104442105,40.4174236,-80.0098096,3,,,POINT (-80.0098096 40.4174236)
104442112,40.4170376,-80.0096594,4,,,POINT (-80.0096594 40.4170376)
104442117,40.4166153,-80.0094234,3,,,POINT (-80.0094234 40.4166153)
104442122,40.4162228,-80.0092222,3,,,POINT (-80.0092222 40.4162228)
104442284,40.4178356,-79.9736246,3,,,POINT (-79.97362459999999 40.4178356)
104442295,40.4179153,-79.9744065,3,,,POINT (-79.9744065 40.4179153)
104442640,40.473103,-79.9063982,1,,,POINT (-79.9063982 40.473103)
104442738,40.4493258,-79.968814,3,,,POINT (-79.96881399999999 40.4493258)
104443172,40.456886,-80.0241639,1,,,POINT (-80.0241639 40.456886)
104443185,40.4573938,-80.0243284,3,,,POINT (-80.0243284 40.4573938)
104443337,40.4685424,-80.0190717,1,,,POINT (-80.0190717 40.4685424)
104443366,40.4568107,-79.8917311,4,,,POINT (-79.8917311 40.4568107)
104443455,40.4679723,-80.0180187,3,,,POINT (-80.0180187 40.4679723)
104443472,40.4683116,-80.018134,3,,,POINT (-80.018134 40.4683116)
104443595,40.4944259,-79.9940587,3,,,POINT (-79.9940587 40.4944259)
104443620,40.3923518,-80.029793,4,,,POINT (-80.029793 40.3923518)
104443752,40.4804638,-79.9343558,3,,,POINT (-79.93435580000001 40.4804638)
104443766,40.4810468,-79.9341428,3,,,POINT (-79.9341428 40.4810468)
104447787,40.4218629,-79.9649846,3,,,POINT (-79.96498459999999 40.4218629)
104447802,40.4211911,-79.965411,3,,,POINT (-79.965411 40.4211911)
104448942,40.4390872,-80.0282561,4,,,POINT (-80.02825609999999 40.4390872)
104448955,40.4394786,-80.0281466,3,,,POINT (-80.0281466 40.4394786)
104448971,40.4403428,-80.0279335,1,,,POINT (-80.0279335 40.4403428)
104448976,40.4405875,-80.02691,3,bus_stop,,POINT (-80.02691 40.4405875)
104449446,40.471186,-79.9231963,4,,,POINT (-79.9231963 40.471186)
104449459,40.4718785,-79.9227339,4,,,POINT (-79.9227339 40.4718785)
104449470,40.4726604,-79.9222691,3,,,POINT (-79.92226909999999 40.4726604)
104449491,40.4727282,-79.9205361,3,,,POINT (-79.92053610000001 40.4727282)
104449495,40.4721862,-79.920785,3,,,POINT (-79.920785 40.4721862)
104449509,40.4717879,-79.9209995,3,,,POINT (-79.92099949999999 40.4717879)
104449671,40.4522328,-79.9688704,3,,,POINT (-79.9688704 40.4522328)
104450194,40.4143339,-79.920047,3,,,POINT (-79.920047 40.4143339)
104450258,40.4135099,-79.9205544,3,,,POINT (-79.9205544 40.4135099)
104450525,40.460131,-80.0017726,3,,,POINT (-80.0017726 40.460131)
104450927,40.4400534,-79.973178,3,,,POINT (-79.973178 40.4400534)
104451949,40.4131698,-79.9694263,1,,,POINT (-79.96942629999999 40.4131698)
104452096,40.46145,-79.9181776,1,,,POINT (-79.91817760000001 40.46145)
104453765,40.42281,-79.8924427,3,,,POINT (-79.8924427 40.42281)
104454075,40.4138275,-79.9456092,3,,,POINT (-79.94560920000001 40.4138275)
104454084,40.4140044,-79.9450192,3,,,POINT (-79.9450192 40.4140044)
104454268,40.415898,-79.9405435,3,,,POINT (-79.9405435 40.415898)
104454285,40.4160679,-79.9397383,3,,,POINT (-79.9397383 40.4160679)
104454481,40.4574481,-79.9928995,3,,,POINT (-79.99289949999999 40.4574481)
104455679,40.4226568,-79.92176,3,,,POINT (-79.92176000000001 40.4226568)
104455688,40.4233416,-79.921827,3,,,POINT (-79.92182699999999 40.4233416)
104455697,40.4238016,-79.9218595,3,,,POINT (-79.9218595 40.4238016)
104455945,40.401506,-80.0028821,5,,,POINT (-80.00288209999999 40.401506)
104455955,40.4014133,-80.0039414,1,,,POINT (-80.0039414 40.4014133)
104456373,40.4918893,-79.9633002,3,,,POINT (-79.96330020000001 40.4918893)
104456397,40.4918864,-79.9639318,1,,,POINT (-79.9639318 40.4918864)
104456487,40.4866824,-79.948008,1,,,POINT (-79.948008 40.4866824)
104456516,40.4793146,-79.9474348,1,,,POINT (-79.9474348 40.4793146)
104456537,40.4823917,-79.9457189,3,,,POINT (-79.9457189 40.4823917)
104456843,40.4908537,-79.9715985,3,,,POINT (-79.9715985 40.4908537)
104457679,40.4771029,-79.9135997,3,,,POINT (-79.91359970000001 40.4771029)
104457730,40.4768227,-79.9124457,3,,,POINT (-79.91244570000001 40.4768227)
104458386,40.4196075,-79.9875943,4,,,POINT (-79.9875943 40.4196075)
104460041,40.3918756,-80.03137,4,,,POINT (-80.03137 40.3918756)
104460050,40.3907009,-80.0306985,1,,,POINT (-80.0306985 40.3907009)
104460081,40.4245277,-80.0072666,3,,,POINT (-80.00726659999999 40.4245277)
104460579,40.4627209,-80.0299084,3,,,POINT (-80.0299084 40.4627209)
104460989,40.4513698,-80.0094508,1,,,POINT (-80.0094508 40.4513698)
104461026,40.4492462,-80.0087092,3,,,POINT (-80.0087092 40.4492462)
104461207,40.4516363,-79.979394,3,,,POINT (-79.979394 40.4516363)
104461367,40.4307175,-79.8957177,4,,,POINT (-79.89571770000001 40.4307175)
104461466,40.4061743,-79.9311097,3,,,POINT (-79.93110969999999 40.4061743)
104461471,40.4064171,-79.9310684,1,turning_circle,,POINT (-79.9310684 40.4064171)
104461508,40.4035881,-79.8976456,3,,,POINT (-79.8976456 40.4035881)
104461531,40.4035478,-79.8974495,3,,,POINT (-79.89744949999999 40.4035478)
104463159,40.4594284,-80.0009924,4,,,POINT (-80.0009924 40.4594284)
104463170,40.4596326,-80.0000453,3,,,POINT (-80.0000453 40.4596326)
104463246,40.4165371,-79.916111,1,,,POINT (-79.916111 40.4165371)
104463258,40.4162398,-79.9157512,4,,,POINT (-79.9157512 40.4162398)
104464490,40.486619,-79.942211,3,,,POINT (-79.942211 40.486619)
104464511,40.4872681,-79.9428446,1,,,POINT (-79.9428446 40.4872681)
104464864,40.4639667,-79.8908937,3,,,POINT (-79.89089370000001 40.4639667)
104465916,40.4175951,-79.9736669,3,,,POINT (-79.9736669 40.4175951)
104465927,40.4176605,-79.9744501,3,,,POINT (-79.9744501 40.4176605)
104467279,40.4667182,-80.0201331,3,,,POINT (-80.0201331 40.4667182)
104467286,40.4664839,-80.0197725,3,,,POINT (-80.0197725 40.4664839)
104467302,40.3921026,-80.0305919,4,,,POINT (-80.0305919 40.3921026)
104467310,40.3938263,-80.0315358,3,,,POINT (-80.0315358 40.3938263)
104467366,40.3934961,-80.0276425,3,,,POINT (-80.0276425 40.3934961)
104467375,40.3941886,-80.0288173,3,,,POINT (-80.0288173 40.3941886)
104467390,40.4875947,-79.997282,3,,,POINT (-79.997282 40.4875947)
104467411,40.4873079,-79.9977753,1,,,POINT (-79.9977753 40.4873079)
104468320,40.4129327,-79.926236,3,,,POINT (-79.926236 40.4129327)
104468420,40.4287277,-79.8914569,3,,,POINT (-79.89145689999999 40.4287277)
104468430,40.4287512,-79.8907741,3,,,POINT (-79.8907741 40.4287512)
104468491,40.4059034,-79.9341428,1,,,POINT (-79.9341428 40.4059034)
104468521,40.4055916,-79.9337654,4,,,POINT (-79.9337654 40.4055916)
104468539,40.4050952,-79.9335127,1,,,POINT (-79.93351269999999 40.4050952)
104469712,40.423115,-79.9743872,3,,,POINT (-79.9743872 40.423115)
104470965,40.466201,-80.0137507,3,,,POINT (-80.0137507 40.466201)
104470979,40.4652799,-80.0134451,1,,,POINT (-80.0134451 40.4652799)
104471388,40.4728195,-79.9227375,3,,,POINT (-79.9227375 40.4728195)
104471400,40.4724923,-79.9217897,4,,,POINT (-79.92178970000001 40.4724923)
104471524,40.421701,-79.9731329,3,,,POINT (-79.9731329 40.421701)
104471567,40.4213131,-79.9738048,3,,,POINT (-79.9738048 40.4213131)
104472586,40.4395752,-79.9710946,3,,,POINT (-79.9710946 40.4395752)
104472649,40.4404098,-79.9948295,4,traffic_signals,,POINT (-79.99482949999999 40.4404098)
104474308,40.4075657,-80.0210297,3,,,POINT (-80.0210297 40.4075657)
104474314,40.4066831,-80.0210386,3,,,POINT (-80.0210386 40.4066831)
104474524,40.468819,-79.9178216,4,,,POINT (-79.9178216 40.468819)
104474652,40.4404106,-80.025754,3,,,POINT (-80.02575400000001 40.4404106)
104474663,40.4409626,-80.0253013,1,,,POINT (-80.0253013 40.4409626)
104474789,40.4947527,-79.9281194,3,,,POINT (-79.9281194 40.4947527)
104474796,40.4947343,-79.9286344,1,,,POINT (-79.92863440000001 40.4947343)
104474803,40.41971,-79.8971232,3,,,POINT (-79.8971232 40.41971)
104474813,40.4207751,-79.8947071,1,,,POINT (-79.89470710000001 40.4207751)
104475037,40.4131674,-79.9214247,1,,,POINT (-79.9214247 40.4131674)
104475055,40.4958307,-79.9466932,3,,,POINT (-79.9466932 40.4958307)
104475058,40.495796,-79.9463204,3,,,POINT (-79.9463204 40.495796)
104475207,40.4146433,-79.9409797,1,,,POINT (-79.9409797 40.4146433)
104476033,40.4910226,-80.0055503,3,,,POINT (-80.0055503 40.4910226)
104476039,40.4904029,-80.0051199,3,,,POINT (-80.0051199 40.4904029)
104476047,40.4903422,-80.0046919,1,,,POINT (-80.0046919 40.4903422)
104476216,40.4904792,-80.0048757,1,,,POINT (-80.0048757 40.4904792)
104477112,40.4818061,-79.9542932,3,,,POINT (-79.9542932 40.4818061)
104477126,40.4683308,-79.9391908,4,,,POINT (-79.93919080000001 40.4683308)
104477838,40.4213116,-79.9925201,3,,,POINT (-79.99252009999999 40.4213116)
104477854,40.4208317,-79.9925067,3,,,POINT (-79.99250670000001 40.4208317)
104477869,40.4208174,-79.9942233,4,,,POINT (-79.9942233 40.4208174)
104477874,40.421283,-79.9942233,3,,,POINT (-79.9942233 40.421283)
104477884,40.4180035,-79.9931558,4,,,POINT (-79.9931558 40.4180035)
104477890,40.4183772,-79.9931719,3,,,POINT (-79.99317189999999 40.4183772)
104477900,40.4139295,-79.9929625,3,,,POINT (-79.9929625 40.4139295)
104477946,40.4126203,-79.9864568,3,,,POINT (-79.9864568 40.4126203)
104477954,40.4129936,-79.9864907,3,,,POINT (-79.9864907 40.4129936)
104478992,40.4667073,-79.8990913,3,,,POINT (-79.89909129999999 40.4667073)
104479014,40.4703059,-79.8979399,3,,,POINT (-79.8979399 40.4703059)
104479024,40.4699264,-79.8976985,3,,,POINT (-79.8976985 40.4699264)
104479132,40.4693068,-79.9023343,3,,,POINT (-79.90233430000001 40.4693068)
104479138,40.4689918,-79.9021269,4,,,POINT (-79.9021269 40.4689918)
104479148,40.4686041,-79.9018801,3,,,POINT (-79.9018801 40.4686041)
104480222,40.3931411,-79.9935857,3,,,POINT (-79.9935857 40.3931411)
104480229,40.3932187,-79.9944949,3,,,POINT (-79.99449490000001 40.3932187)
104480339,40.4505873,-80.0134167,5,traffic_signals,,POINT (-80.01341669999999 40.4505873)
104480373,40.4501712,-80.0132771,3,,,POINT (-80.0132771 40.4501712)
104480581,40.4081564,-79.925943,3,,,POINT (-79.925943 40.4081564)
104480639,40.4708151,-79.922802,3,,,POINT (-79.922802 40.4708151)
104480647,40.4706496,-79.9222766,3,,,POINT (-79.9222766 40.4706496)
104480655,40.4704551,-79.9217726,3,,,POINT (-79.9217726 40.4704551)
104480977,40.406139,-79.9337394,1,,,POINT (-79.93373939999999 40.406139)
104480992,40.4058699,-79.9334282,4,,,POINT (-79.93342819999999 40.4058699)
104481001,40.4055315,-79.9332635,1,,,POINT (-79.9332635 40.4055315)
104482657,40.4372342,-79.9987459,3,,,POINT (-79.9987459 40.4372342)
104482759,40.4737806,-79.9147975,3,,,POINT (-79.91479750000001 40.4737806)
104482777,40.4715529,-79.9217377,3,,,POINT (-79.92173769999999 40.4715529)
104483185,40.4674716,-79.9036155,3,,,POINT (-79.9036155 40.4674716)
104483190,40.4676981,-79.9030656,4,,,POINT (-79.90306560000001 40.4676981)
104483216,40.4604725,-79.9045056,4,,,POINT (-79.90450559999999 40.4604725)
104483229,40.4605307,-79.9051038,3,,,POINT (-79.90510380000001 40.4605307)
104483653,40.4701639,-79.9199645,1,,,POINT (-79.91996450000001 40.4701639)
104483658,40.4694594,-79.9202312,3,,,POINT (-79.9202312 40.4694594)
104483667,40.4691044,-79.9203902,3,,,POINT (-79.9203902 40.4691044)
104483674,40.468746,-79.9205625,3,,,POINT (-79.9205625 40.468746)
104484049,40.4413529,-79.8987531,3,,,POINT (-79.89875309999999 40.4413529)
104484135,40.4407701,-79.89764,3,,,POINT (-79.89764 40.4407701)
104484455,40.4910441,-79.9678399,1,,,POINT (-79.9678399 40.4910441)
104485024,40.4017856,-79.9996767,1,,,POINT (-79.99967669999999 40.4017856)
104485807,40.4122648,-79.9251288,3,,,POINT (-79.9251288 40.4122648)
104485848,40.4149744,-79.9301209,4,,,POINT (-79.93012090000001 40.4149744)
104486014,40.4190868,-79.9326602,3,,,POINT (-79.9326602 40.4190868)
104486031,40.4198431,-79.932481,3,,,POINT (-79.932481 40.4198431)
104486348,40.4510271,-80.0269689,3,,,POINT (-80.0269689 40.4510271)
104487786,40.4050792,-79.9455372,4,,,POINT (-79.9455372 40.4050792)
104487810,40.4037944,-79.9428433,3,,,POINT (-79.94284330000001 40.4037944)
104488525,40.4249809,-79.9970101,3,,,POINT (-79.9970101 40.4249809)
104488535,40.4254178,-79.9970236,1,,,POINT (-79.99702360000001 40.4254178)
104489180,40.4867433,-79.9204824,3,,,POINT (-79.9204824 40.4867433)
104489222,40.4862216,-79.9210819,4,stop,,POINT (-79.9210819 40.4862216)
104489237,40.4847019,-79.9229926,4,crossing,,POINT (-79.9229926 40.4847019)
104489265,40.4831468,-79.9241758,3,,,POINT (-79.9241758 40.4831468)
104489281,40.4829806,-79.9238786,3,,,POINT (-79.92387859999999 40.4829806)
104489291,40.4837504,-79.922897,3,,,POINT (-79.92289700000001 40.4837504)
104489314,40.4844642,-79.922577,4,crossing,,POINT (-79.922577 40.4844642)
104489326,40.4856888,-79.9204219,3,,,POINT (-79.92042189999999 40.4856888)
104489644,40.470547,-79.916706,3,,,POINT (-79.916706 40.470547)
104489650,40.4713439,-79.9164217,4,,,POINT (-79.9164217 40.4713439)
104489658,40.4722473,-79.9160544,3,,,POINT (-79.91605439999999 40.4722473)
104489955,40.4679012,-79.98149,3,,,POINT (-79.98148999999999 40.4679012)
104490724,40.4618225,-79.9451453,3,,,POINT (-79.94514529999999 40.4618225)
104490740,40.4600035,-79.9448305,4,,,POINT (-79.94483049999999 40.4600035)
104490785,40.4308411,-80.0137037,3,,,POINT (-80.01370369999999 40.4308411)
104491210,40.4485705,-80.0104489,4,,,POINT (-80.0104489 40.4485705)
104492237,40.4208234,-79.8975416,3,,,POINT (-79.8975416 40.4208234)
104492247,40.4202722,-79.8970708,3,,,POINT (-79.89707079999999 40.4202722)
104492289,40.4202617,-79.8899498,3,,,POINT (-79.8899498 40.4202617)
104492319,40.4174562,-79.8910445,3,,,POINT (-79.89104450000001 40.4174562)
104492544,40.4066669,-79.9375479,3,,,POINT (-79.9375479 40.4066669)
104492552,40.4062704,-79.9378175,1,,,POINT (-79.93781749999999 40.4062704)
104492568,40.406402,-79.9335275,1,,,POINT (-79.9335275 40.406402)
104492575,40.4060632,-79.9330801,4,,,POINT (-79.9330801 40.4060632)
104492583,40.4058893,-79.9329664,3,,,POINT (-79.9329664 40.4058893)
104492590,40.4056941,-79.9328896,1,,,POINT (-79.9328896 40.4056941)
104492612,40.4062364,-79.9323334,3,,,POINT (-79.9323334 40.4062364)
104493033,40.4021609,-80.0001409,3,,,POINT (-80.00014090000001 40.4021609)
104493062,40.4028663,-80.0009627,3,,,POINT (-80.0009627 40.4028663)
104493415,40.4194375,-79.9244145,3,,,POINT (-79.9244145 40.4194375)
104493423,40.4208072,-79.9244634,1,,,POINT (-79.92446339999999 40.4208072)
104493481,40.4237536,-79.9207333,3,,,POINT (-79.92073329999999 40.4237536)
104493502,40.4228323,-79.9200606,1,,,POINT (-79.9200606 40.4228323)
104493930,40.4717798,-79.898487,3,,,POINT (-79.898487 40.4717798)
104493941,40.4715508,-79.8992037,3,,,POINT (-79.8992037 40.4715508)
104493949,40.4715241,-79.8992703,3,,,POINT (-79.8992703 40.4715241)
104494794,40.4875318,-79.9296069,3,,,POINT (-79.9296069 40.4875318)
104494805,40.4873763,-79.9294407,3,,,POINT (-79.9294407 40.4873763)
104494956,40.410674,-79.9885972,3,,,POINT (-79.9885972 40.410674)
104494967,40.4105454,-79.988044,3,,,POINT (-79.988044 40.4105454)
104495523,40.4975174,-80.0271028,3,,,POINT (-80.02710279999999 40.4975174)
104495549,40.4942847,-80.0299439,3,,,POINT (-80.02994390000001 40.4942847)
104495820,40.4688368,-79.9035806,3,,,POINT (-79.9035806 40.4688368)
104495830,40.4693438,-79.9039448,1,,,POINT (-79.9039448 40.4693438)
104495853,40.4695782,-79.9054465,4,,,POINT (-79.9054465 40.4695782)
104495863,40.4701039,-79.9048895,1,,,POINT (-79.9048895 40.4701039)
104495940,40.4698917,-79.9059785,3,,,POINT (-79.9059785 40.4698917)
104495947,40.4695693,-79.9062977,3,,,POINT (-79.9062977 40.4695693)
104496020,40.3981026,-79.980226,1,,,POINT (-79.980226 40.3981026)
104496040,40.3974145,-79.9823687,1,,,POINT (-79.98236869999999 40.3974145)
104496156,40.3987787,-79.9645592,4,,,POINT (-79.9645592 40.3987787)
104496172,40.3970935,-79.9620594,1,,,POINT (-79.9620594 40.3970935)
104496314,40.4189551,-80.0116604,1,,,POINT (-80.0116604 40.4189551)
104498170,40.4051067,-79.9343592,3,,,POINT (-79.9343592 40.4051067)
104498181,40.4053481,-79.9346266,1,,,POINT (-79.9346266 40.4053481)
104498200,40.4048491,-79.9350255,3,,,POINT (-79.93502549999999 40.4048491)
104498209,40.4051698,-79.9351301,1,,,POINT (-79.93513009999999 40.4051698)
104499804,40.4320186,-79.9572174,3,,,POINT (-79.9572174 40.4320186)
104499823,40.432883,-79.9584632,4,crossing,,POINT (-79.9584632 40.432883)
104500453,40.4214862,-79.9429478,4,,,POINT (-79.9429478 40.4214862)
104500465,40.4534528,-79.913188,3,,,POINT (-79.91318800000001 40.4534528)
104500662,40.4474152,-79.8994163,1,,,POINT (-79.8994163 40.4474152)
104500670,40.4470794,-79.8996262,3,,,POINT (-79.8996262 40.4470794)
104500676,40.4469181,-79.899727,1,,,POINT (-79.899727 40.4469181)
104500695,40.4515826,-79.9039209,1,,,POINT (-79.9039209 40.4515826)
104500714,40.4511895,-79.9027871,3,,,POINT (-79.9027871 40.4511895)
104501231,40.4613848,-80.0123227,1,,,POINT (-80.0123227 40.4613848)
104502386,40.4122699,-79.9257616,3,,,POINT (-79.9257616 40.4122699)
104502997,40.4318757,-79.8994107,3,crossing,,POINT (-79.8994107 40.4318757)
104503616,40.4049445,-79.9438824,1,,,POINT (-79.94388240000001 40.4049445)
104504169,40.4496828,-80.0183425,4,traffic_signals,,POINT (-80.0183425 40.4496828)
104504338,40.4635516,-79.8991683,4,,,POINT (-79.8991683 40.4635516)
104504348,40.4637251,-79.9000696,1,,,POINT (-79.90006959999999 40.4637251)
104504426,40.4298365,-80.0166936,3,,,POINT (-80.0166936 40.4298365)
104504431,40.4298113,-80.0179314,3,,,POINT (-80.01793139999999 40.4298113)
104505882,40.4267267,-79.9912756,3,,,POINT (-79.99127559999999 40.4267267)
104506678,40.476616,-79.8986151,3,,,POINT (-79.8986151 40.476616)
104506689,40.4758081,-79.89832,3,,,POINT (-79.89832 40.4758081)
104506705,40.4732612,-79.8978766,1,,,POINT (-79.8978766 40.4732612)
104506716,40.473318,-79.8984877,1,,,POINT (-79.8984877 40.473318)
104506800,40.4740213,-79.904411,3,,,POINT (-79.904411 40.4740213)
104507069,40.4435447,-79.9521569,3,,,POINT (-79.95215690000001 40.4435447)
104507077,40.4423749,-79.9516346,3,,,POINT (-79.95163460000001 40.4423749)
104507187,40.4268594,-79.9379862,3,,,POINT (-79.9379862 40.4268594)
104507928,40.441994,-79.9581867,3,,,POINT (-79.9581867 40.441994)
104507936,40.4424105,-79.958403,3,,,POINT (-79.958403 40.4424105)
104509256,40.4172446,-79.89003,3,,,POINT (-79.89003 40.4172446)
104509485,40.4256725,-79.9262554,3,,,POINT (-79.9262554 40.4256725)
104509563,40.4285655,-79.9139826,3,,,POINT (-79.9139826 40.4285655)
104509571,40.4288995,-79.9140327,1,,,POINT (-79.91403270000001 40.4288995)
104510218,40.4328906,-79.8927955,3,,,POINT (-79.89279550000001 40.4328906)
104510223,40.4332923,-79.8918299,4,,,POINT (-79.8918299 40.4332923)
104510235,40.4336903,-79.8908842,4,,,POINT (-79.8908842 40.4336903)
104510243,40.4338311,-79.8906363,1,,,POINT (-79.8906363 40.4338311)
104510259,40.4518368,-80.0285295,3,,,POINT (-80.0285295 40.4518368)
104510415,40.4159774,-79.9337984,3,,,POINT (-79.9337984 40.4159774)
104510427,40.4158012,-79.9344181,1,,,POINT (-79.9344181 40.4158012)
104510629,40.4818389,-79.9449964,3,,,POINT (-79.94499639999999 40.4818389)
104512489,40.4347253,-79.9551055,3,,,POINT (-79.9551055 40.4347253)
104512495,40.43584,-79.9546307,3,,,POINT (-79.9546307 40.43584)
104512744,40.4239888,-79.9392405,3,,,POINT (-79.9392405 40.4239888)
104512750,40.4238449,-79.9392485,1,,,POINT (-79.93924850000001 40.4238449)
104513357,40.4783939,-79.9187458,3,,,POINT (-79.9187458 40.4783939)
104513367,40.4779226,-79.9190436,1,,,POINT (-79.91904359999999 40.4779226)
104513391,40.4215932,-79.925607,3,,,POINT (-79.925607 40.4215932)
104513444,40.4302798,-79.9152178,3,stop,,POINT (-79.91521779999999 40.4302798)
104513470,40.4200912,-79.9065649,3,,,POINT (-79.90656490000001 40.4200912)
